,category_id,cant_items,gmv_order_cant_items_brand,gmv_rank_2opt,gmv_rank_random
0,2053013552226107603,7,0.09415314037927541,0.1401826321324962,0.12016080020646241
1,2053013552293216471,162,79.37284326088229,122.00154336268757,85.47994585618262
2,2053013552326770905,238,926.6216929510708,982.3579222213144,857.6481318127277
3,2053013552351936731,184,267.99084035662844,510.4479926200057,345.51778753306553
4,2053013552385491165,64,6.759003292569627,13.142949357510092,11.524746676046087
5,2053013552427434207,7,2.1244604234199147,1.6015049784556137,1.4402170046026375
6,2053013552469377249,47,2.9856417686387466,38.01162505466015,23.97088431391941
7,2053013552502931683,25,0.0325961157352356,0.2607689258818848,0.2064420663231588
8,2053013552570040549,45,69.66809859043218,67.83249857135145,53.89134477565064
9,2053013552603594983,4,0.7830816058321756,0.7830816058321756,0.7830816058321756
10,2053013552637149417,42,0.6137096512431559,0.9924070803719293,0.5962951521603629
11,2053013552662315243,72,11.176246426536181,20.117896945889207,12.482332214289649
12,2053013552695869677,28,40.05214455303204,123.96529703931763,38.40408351454107
13,2053013552737812719,67,14.31315085330891,19.8837366350367,16.585419079581747
14,2053013552788144369,128,10.336774102546075,17.02997468482729,11.019755408776701
15,2053013552821698803,108,10.506111450498729,13.773979921839853,12.056807111171702
16,2053013552863641845,106,136.42274867877728,140.09838930783638,90.42118760336601
17,2053013552888807671,255,224.49355291129075,213.37613860639897,200.26237881704904
18,2053013552913973497,152,45.65118808188787,62.68901693298784,46.93434332669759
19,2053013552955916539,62,12.971572362325643,51.57356906179245,23.848506378072173
20,2053013552989470973,85,21.807850021161613,27.286210653479543,20.264723965157717
21,2053013553031414015,266,1067.9512692997719,1351.116503777629,934.9206571393812
22,2053013553056579841,70,97.88264737612111,211.10553418361008,91.07802244926427
23,2053013553090134275,226,22.989749001699213,22.943135013059432,21.502795075737193
24,2053013553115300101,122,0.0099425517542336,0.3007621905655664,0.0820260519724272
25,2053013553165631753,239,26.2227970122601,43.5637209339506,40.82212669067622
26,2053013553199186187,250,2.5287459244425565,8.284545958257391,6.909322400801791
27,2053013553224352013,113,1.3639089802249067,4.613244257813055,2.8743298833251556
28,2053013553257906447,48,8.873080873730604,10.527800790053956,9.003171780594297
29,2053013553283072273,89,0.7013532234785583,1.1263088798653729,0.6652894051600474
30,2053013553316626707,31,2.3678712551603285,7.994021336792105,3.8904300447652624
31,2053013553341792533,390,7029.603749777798,10901.924763956233,10204.287474639425
32,2053013553375346967,48,33.79850192255766,35.00191850376083,17.771540661970025
33,2053013553484398879,491,39.421402404133836,103.2142957249929,57.956950197144735
34,2053013553945772349,121,0.34043630007856585,0.7171831065204232,0.63962360858886
35,2053013553970938175,103,9.385660466262708,10.884219677622578,7.802992243874109
36,2053013554004492609,77,0.1373216819583792,0.2477900783541968,0.031706439907231
37,2053013554071601477,132,3.586466812750232,4.9644270221542275,2.935834138153193
38,2053013554096767303,83,10.529847223422198,8.862323909644903,5.75177385075069
39,2053013554121933129,69,2.0504064907959823,2.7759790559890556,2.269760189843024
40,2053013554155487563,182,11.347464793737496,13.817014324307358,7.5521677145793555
41,2053013554189041997,127,7.634814413306773,7.223487535097748,5.424611520649888
42,2053013554222596431,231,508.7401678325514,474.66011498441117,386.95960350908274
43,2053013554247762257,148,90.47051706861038,178.66793829488523,113.82884449865176
44,2053013554415534427,232,5399.394293137904,5249.066127853918,4860.509116139852
45,2053013554449088861,2,0.0226978457417122,0.0226978457417122,0.0226978457417122
46,2053013554474254687,60,3.157346948085254,6.414857293279497,1.6335673272174367
47,2053013554499420513,20,3.2107431208396187,3.6030915137037254,3.2750106269157504
48,2053013554524586339,24,22.07356595129372,20.243292471298414,18.173748413903358
49,2053013554566529381,65,10.908974464640266,52.422626748277246,9.506708832231613
50,2053013554591695207,45,0.0294142308726216,0.32355653959883757,0.0220606731544662
51,2053013554625249641,132,138.69665986242322,120.34873957669072,101.15620661474783
52,2053013554692358509,12,0.0115810934199285,0.0273811838521099,0.0235010156655637
53,2053013554725912943,14,0.2063394950887686,0.2451946478122152,0.2102826799447476
54,2053013554751078769,20,2.825146987938922,4.58606960782795,3.135767297065971
55,2053013554776244595,111,171.71465865697593,171.67387612121163,115.60229645131906
56,2053013554834964853,196,119.68169804396523,151.01728469869352,132.05800663877272
57,2053013554960793975,36,1.5773757431786137,2.8005991148029934,2.328565400105436
58,2053013554994348409,58,3.184721308650108,2.926698457714641,0.7807573715497019
59,2053013555036291451,48,0.2615074424578797,0.4918333775584574,0.2827346088300752
60,2053013555069845885,44,6.64435269210651,8.863625198704801,8.231354675057329
61,2053013555095011711,110,5.620690521637812,22.679044326822137,10.693204029843889
62,2053013555120177537,14,0.0381833982092236,0.24819208835995338,0.19091699104611798
63,2053013555178897795,12,0.398772791858923,0.42277636735343216,0.3120827964776878
64,2053013555220840837,51,8.895673630211293,12.530039366784655,9.28090865999335
65,2053013555262783879,123,63.606535146135954,66.05866415140041,58.64363490835806
66,2053013555287949705,31,1.632022485233215,2.1635073529397073,1.7082079726418609
67,2053013555321504139,85,25.691517453732473,42.052858478782184,35.58824235406727
68,2053013555355058573,68,46.22446980953126,45.6192415768721,42.29250714078143
69,2053013555413778833,57,9.01816986883997,8.635366746132908,5.048721613958575
70,2053013555438944659,72,0.060732655023232496,0.39200168242268246,0.1711556641563825
71,2053013555464110485,167,6.5788839943615125,7.3042965423557495,5.252030720598701
72,2053013555531219353,20,5.297865753219201,5.824903760407035,4.012382610236564
73,2053013555573162395,316,177.09563531943277,190.11205297404004,140.6697584427467
74,2053013555816432043,113,34.509039288991865,47.22674677929752,24.479454208226727
75,2053013556110033341,52,1.7925259204576192,3.6774440932049783,0.724848388342246
76,2053013556168753601,254,3.3734932503254975,9.187166000296221,6.820849003471275
77,2053013556202308035,76,9.616626882847937,46.561145294387494,38.881274193982165
78,2053013556227473861,123,13.221036004451559,39.18776530375487,33.948813625619785
79,2053013556252639687,143,18.879116701398928,38.383536603827324,18.5068917513492
80,2053013556277805513,182,52.56898150329345,54.978070868262165,46.46105298602946
81,2053013556311359947,421,135.99667427833737,204.03091544642768,154.8205317118627
82,2053013556344914381,67,3.270220987803402,7.181016785412382,1.6679145030793368
83,2053013556462354899,8,0.009898254462155299,0.052155713395537096,0.0155134919644231
84,2053013556487520725,132,85.63280405005594,130.99705321424585,63.840244209416284
85,2053013556579795419,43,0.7529404504297101,1.4320600680886737,1.019662268177867
86,2053013557343158789,407,954.6379269644385,921.8563561672222,773.0432797075166
87,2053013557418656265,130,2.3277347063009204,2.0451797685052435,1.6486706006128515
88,2053013557544485393,31,5.526618510296515,9.019075866675946,5.3985080297885
89,2053013557603205653,19,4.215235612107808,4.603780257262433,2.680096879419245
90,2053013557645148695,27,0.0474563385047105,0.07258028241896901,0.0530394371523235
91,2053013558031024687,30,0.0200951075910872,0.0014353648279348,0.0014353648279348
92,2053013558131687989,14,0.0035706918917428,0.004219908599332399,0.0029214751841532
93,2053013558156853815,137,4.05332116569279,10.307867854421113,6.282884485876675
94,2053013558190408249,450,257.0828223446616,405.77000541361775,122.06375230043419
95,2053013558223962683,270,5.599984418864449,15.694202382617888,12.641999640052623
96,2053013558249128509,96,11.51195517942688,34.2741100625233,12.717857982452578
97,2053013558391734853,24,0.0089720366806294,0.10317842182723809,0.0717762934450352
98,2053013558458843721,84,24.66753676370665,19.214583034621946,17.306717111394935
99,2053013558492398155,7,0.000282585181179,0.0009890481341265,0.0009890481341265
100,2053013558525952589,356,38.69127229330999,47.57095106317225,40.9011097303944
101,2053013558920217191,337,2274.374033758333,3901.17600326639,3306.06654864201
102,2053013558945383017,139,89.89777170534768,106.23681751658846,82.48055901438573
103,2053013559473865347,122,1.1070525727545906,3.396385869951888,1.9373745468172359
104,2053013559675191951,31,0.057476505529158006,0.31921768746809054,0.19102461219963132
105,2053013559868129947,82,21.527322235899604,35.259675507909144,27.478914631219705
106,2053013559901684381,68,0.139394860905047,0.5517828519117002,0.5244940100250048
107,2053013559935238815,2,0.0011335142069199,0.0011335142069199,0.0011335142069199
108,2053013559985570467,3,0.0560062452782673,0.0560062452782673,0.0560062452782673
109,2053013560010736293,9,0.0553778749335728,0.4430229994685824,0.16613362480071842
110,2053013560035902119,16,0.09611656508789129,0.4274393580133269,0.21246232577705088
111,2053013560061067945,41,1.329983824608442,2.659967649216884,2.265016450634434
112,2053013560086233771,201,25.753902186898056,81.32173965318505,51.56003121042275
113,2053013560111399597,39,1.8049099197921321,2.846611616282362,2.0735699989370913
114,2053013560144954031,104,100.38730074052351,84.6717425093474,52.59475985328173
115,2053013560178508465,74,13.834560390853936,30.74534576458809,25.561684984548393
116,2053013560220451507,54,5.249633866677502,12.605266005286529,7.387618413363513
117,2053013560287560373,47,0.41319154566547045,0.4750645054948541,0.3999313368242565
118,2053013560312726199,192,38.779406207481294,55.06614514303561,30.044063218314413
119,2053013560463721151,40,2.555150839139137,2.873689883592978,2.321502575526828
120,2053013560497275585,215,91.49586144185957,129.23996127870367,91.68620267748997
121,2053013560530830019,53,18.261683300273823,36.31617440403793,15.792349012491469
122,2053013560555995845,172,100.06054823265083,300.95876359770773,212.62348391949592
123,2053013560807654091,17,2.318914010776808,4.045621454262135,4.024758471292271
124,2053013560841208525,78,0.2297648663112085,2.0504643712705724,0.8783624979769445
125,2053013560866374351,44,10.37419560743321,11.692849500699852,7.7253876381091064
126,2053013560899928785,147,200.68002397141257,170.4685061838597,146.04519409911742
127,2053013561059312345,11,1.2714047642388,4.2380158807960004,2.5428095284776
128,2053013561092866779,136,90.98314145239875,99.85195257996531,65.89111607212567
129,2053013561126421213,2,0.3880236068243521,0.3880236068243521,0.3880236068243521
130,2053013561159975647,41,24.17431424653391,22.15944738806355,18.95623971832485
131,2053013561185141473,66,9.03809574288665,8.898412100737831,6.26561262157117
132,2053013561218695907,110,530.6517261763527,673.7191541791636,464.0285426519166
133,2053013561243861733,17,0.0031699504773362005,0.0095571641257003,0.0034538266394856998
134,2053013561277416167,167,375.7639673511604,450.6095602507413,239.68664213013142
135,2053013561327747819,21,0.0410376547646155,0.0431501967687722,0.008885803288445
136,2053013561352913645,30,0.0746756828661162,0.1968722548288518,0.101830476635613
137,2053013561420022511,12,0.2208817705813263,0.2295379145263317,0.2208817705813263
138,2053013561453576945,91,9.518765698234388,12.16273678977982,7.21382798813618
139,2053013561554240247,41,2.724811877983721,3.8072352569597463,0.49854487818686954
140,2053013561780732677,37,0.376149955051049,0.47112205763304055,0.39338207275019854
141,2053013562082722579,46,2.7433640267110366,4.335083351156922,3.389981310340597
142,2053013562116277013,24,0.2203611591695499,1.689435553633216,1.689435553633216
143,2053013562292437791,18,5.1764884178702095,5.732610284770494,5.165646610147849
144,2053013562913194819,19,3.3640884537212723,4.432249516840776,4.265598263986753
145,2053013562946749253,73,11.250961597770784,21.52998819951277,18.549160786526294
146,2053013563097744201,75,4.34839106208573,10.239508290465833,7.940416141104731
147,2053013563139687243,52,5.500101272588837,12.564780939200109,8.464601796741311
148,2053013563173241677,238,228.65792139315639,358.50993789244956,286.7923393556734
149,2053013563366179673,48,9.92034142569534,16.826265140987733,15.796783091153602
150,2053013563391345499,62,3.028100856281618,6.8195467588709455,5.194692476840802
151,2053013563718501229,7,0.0375085301049862,0.1517555363894568,0.0792093883874766
152,2053013563743667055,310,131.8131223448268,316.1692067918711,270.2897714780727
153,2053013563768832881,10,1.1333944807760004,2.0802768490426207,0.6620313864855878
154,2053013563810775923,192,1728.774891297259,1566.2001614121734,1293.7516733317043
155,2053013563835941749,106,91.61881700330368,106.30918676643435,101.14619831130618
156,2053013563877884791,295,993.5950149172382,847.9187330738063,661.5623674641378
157,2053013563911439225,423,3774.5956575017035,5845.561646754447,4811.4214635757035
158,2053013563944993659,83,158.7389094369591,127.45760126060802,109.70869155172842
159,2053013563970159485,255,403.9074641225294,619.3156600065546,507.7465023143988
160,2053013564003713919,299,925.1438884702877,876.2700631989985,781.4672079670431
161,2053013564154708873,131,2.628842975206611,4.95289256198347,0.38099173553719
162,2053013564599305123,13,0.7983095675983684,4.651782011881853,4.144393447726428
163,2053013564641248165,12,0.05298696836106939,0.050463637525925996,0.0403710830052084
164,2053013564674802599,6,0.930302748979581,0.930302748979581,0.930302748979581
165,2053013565916316649,5,0.0284088387423821,0.031157230617074698,0.0284088387423821
166,2053013565941482475,17,0.02162320483749,0.05766187956664,0.04324640967498
167,2053013565983425517,298,1294.6341723120718,1338.8639505361339,1176.6875045733027
168,2053013566033757167,11,0.4055865411570992,0.340391071270571,0.282895383757737
169,2053013566067311601,59,21.986280882081765,32.723769961903855,23.810688684558436
170,2053013566100866035,286,742.8062783605137,792.0746689541753,640.6406857574534
171,2053013566142809077,30,5.36771162306817,6.111922019969197,2.7824339918506937
172,2053013566176363511,107,170.7529079478634,186.73100799395513,176.96642776964543
173,2053013566587404305,27,0.0651051939513474,0.1880816714150036,0.0868069252684632
174,2055156895844401457,14,0.0622203083180228,0.1386304163427139,0.06916668177481289
175,2060981320581906480,58,0.0601913265306122,0.1586862244897958,0.1586862244897958
176,2061717937420501730,25,0.581064112209062,1.5343079615728732,0.5970901773388396
177,2061717948468297988,14,0.1846930005162952,0.1651667200610593,0.1436025413068033
178,2061717948493463814,50,0.8546856771452274,0.9682524866233981,0.8432744267086969
179,2070005009172398851,22,8.196872294571645e-06,0.00017213431818600454,2.4590616883714934e-05
180,2070747673358500784,13,0.0024077929803688,0.0144467578822128,0.006019482450922001
181,2071489994693804498,26,0.0030592105263157,0.0764802631578925,0.0703618421052611
182,2071490004441367490,28,0.0047034319526625,0.025398532544377503,0.01881372781065
183,2084217994270999025,146,93.09393859312013,129.91397853426625,107.25530936382938
184,2084218014168776941,23,0.2780072169711183,0.1935674062605343,0.10941602467255129
185,2086471239416676686,7,0.0103269287324772,0.0103269287324772,0.0051634643662386
186,2088750507198775704,23,0.26550873257490776,0.26550873257490776,0.2172344175612882
187,2095518906859913319,23,0.137621801784138,0.252306636604253,0.091747867856092
188,2096280538292683405,39,0.39513638258205075,1.8366509038598458,1.495957866609821
189,2098563450757186313,3,0.0026419193786982,0.0026419193786982,0.0026419193786982
190,2099306010899383229,11,0.0983593510866234,0.0600846852362003,0.027314559738802098
191,2100065069302809284,27,5.869534337974154,9.991148848852259,7.283703968643461
192,2106075662325383725,43,4.121260465953518,9.278542750389063,5.004576560081487
193,2110937143172923797,10,0.0863405598335102,0.0558888684060308,0.0457295093072372
194,2116907507795361987,16,0.0304840759638228,0.0443404741291968,0.0443404741291968
195,2116907525143003265,4,0.009122815904898,0.009122815904898,0.009122815904898
196,2116907525176557699,209,42.7465845617537,51.724409863635266,22.236670226038154
197,2119149008294249184,1,0.0616570897254383,0.0616570897254383,0.0616570897254383
198,2119910569631810087,18,0.4679887787580295,1.2787877737032298,0.7760205425051947
199,2127425434894205468,10,0.030190309286337,0.0271712783577033,0.0150951546431685
200,2127425436764865054,55,11.085822977159115,14.64711037451674,11.373067437571736
201,2127425439776375330,17,0.3874649680935533,0.3874093094664661,0.2608314602410039
202,2127425440925614628,34,2.1089814569646346,4.050482991466523,3.799614187852062
203,2134904980736311929,4,0.0387885467004633,0.0414918457810473,0.0414918457810473
204,2134905044833666047,16,0.7394299160209332,0.792246338593857,0.3697149580104666
205,2136935916512478049,4,0.001909853738127,0.001909853738127,0.001909853738127
206,2141355031935321056,15,0.054986881506466,0.058317202552839106,0.053876774491008306
207,2141355068383822734,5,0.1198822012158866,0.2339238312202186,0.18688123490120928
208,2144916515806248980,13,0.0114586539448035,0.0038195513149345,0.0038195513149345
209,2146660887346282824,15,0.0053943143550784,0.018880100242774398,0.0053943143550784
210,2147846602826449803,7,0.5253389242137825,1.050677848427565,0.350225949475855
211,2152289064542273825,3,0.0078354871360308,0.0039177435680154,0.0039177435680154
212,2158174724725670855,3,0.0209421381172498,0.0418842762344996,0.0418842762344996
213,2160098698049093979,3,0.0488715977431953,0.0488715977431953,0.0488715977431953
214,2165087460176953468,7,0.0028776463736552,0.0024665540345616,0.0020554616954679998
215,2172371436436455782,158,2160.169472504696,1730.0536375456418,1228.4377406274061
